sub	sess	t	cond	onset	open_d	door	door_p	tgt_door	tgt_on	tgt_found	depress_dur	x	y
1	1	1	3	0.034	0	0	0.000	1	0	0	0.019	965.068	520.290
1	1	1	3	0.043	0	0	0.000	1	0	0	0.028	964.926	518.990
1	1	1	3	0.053	0	0	0.000	1	0	0	0.038	963.772	515.265
1	1	1	3	0.062	0	0	0.000	1	0	0	0.047	963.924	517.465
1	1	1	3	0.072	0	0	0.000	1	0	0	0.057	964.963	519.402
1	1	1	3	0.082	0	0	0.000	1	0	0	0.067	968.412	523.278
1	1	1	3	0.092	0	0	0.000	1	0	0	0.077	969.239	529.658
1	1	1	3	0.102	0	0	0.000	1	0	0	0.087	975.544	532.483
1	1	1	3	0.112	0	0	0.000	1	0	0	0.097	972.060	535.360
1	1	1	3	0.122	0	0	0.000	1	0	0	0.107	970.259	532.853
1	1	1	3	0.132	0	0	0.000	1	0	0	0.117	975.094	534.272
1	1	1	3	0.142	0	0	0.000	1	0	0	0.127	976.154	538.983
1	1	1	3	0.152	0	0	0.000	1	0	0	0.137	981.552	536.917
1	1	1	3	0.162	0	0	0.000	1	0	0	0.147	981.511	531.397
1	1	1	3	0.172	0	0	0.000	1	0	0	0.157	979.507	531.078
1	1	1	3	0.182	0	0	0.000	1	0	0	0.167	978.302	527.120
1	1	1	3	0.192	0	0	0.000	1	0	0	0.177	977.996	527.424
1	1	1	3	0.202	0	10	0.063	1	0	0	0.187	976.269	523.520
1	1	1	3	0.212	0	10	0.063	1	0	0	0.197	973.497	522.235
1	1	1	3	0.222	0	0	0.000	1	0	0	0.207	970.993	522.937
1	1	1	3	0.232	0	10	0.063	1	0	0	0.217	973.709	518.527
1	1	1	3	0.242	0	0	0.000	1	0	0	0.227	969.258	519.333
1	1	1	3	0.252	0	0	0.000	1	0	0	0.237	971.202	521.992
1	1	1	3	0.262	0	0	0.000	1	0	0	0.247	972.554	522.106
1	1	1	3	0.272	0	0	0.000	1	0	0	0.257	970.607	522.686
1	1	1	3	0.282	0	0	0.000	1	0	0	0.267	967.290	520.734
1	1	1	3	0.292	0	0	0.000	1	0	0	0.277	964.994	521.668
1	1	1	3	0.302	0	0	0.000	1	0	0	0.287	967.534	517.751
1	1	1	3	0.312	0	10	0.063	1	0	0	0.297	968.585	515.227
1	1	1	3	0.322	0	10	0.063	1	0	0	0.307	972.048	510.926
1	1	1	3	0.332	0	10	0.063	1	0	0	0.317	971.115	514.009
1	1	1	3	0.342	0	10	0.063	1	0	0	0.327	968.939	510.530
1	1	1	3	0.352	0	0	0.000	1	0	0	0.337	963.752	510.277
1	1	1	3	0.362	0	0	0.000	1	0	0	0.347	962.789	509.715
1	1	1	3	0.372	0	10	0.063	1	0	0	0.357	965.929	509.361
1	1	1	3	0.382	0	0	0.000	1	0	0	0.367	965.877	511.233
1	1	1	3	0.392	0	0	0.000	1	0	0	0.377	964.419	511.101
1	1	1	3	0.402	0	0	0.000	1	0	0	0.387	962.627	519.442
1	1	1	3	0.412	0	0	0.000	1	0	0	0.397	962.889	520.817
1	1	1	3	0.422	0	0	0.000	1	0	0	0.407	958.826	518.263
1	1	1	3	0.432	0	6	0.063	1	0	0	0.417	952.865	507.712
1	1	1	3	0.442	0	6	0.063	1	0	0	0.427	950.411	507.866
1	1	1	3	0.452	0	6	0.063	1	0	0	0.437	945.828	503.646
1	1	1	3	0.462	0	6	0.063	1	0	0	0.447	945.796	496.538
1	1	1	3	0.472	0	6	0.063	1	0	0	0.457	939.665	491.035
1	1	1	3	0.482	0	6	0.063	1	0	0	0.467	939.310	491.201
1	1	1	3	0.492	0	6	0.063	1	0	0	0.477	939.269	486.190
1	1	1	3	0.502	0	6	0.063	1	0	0	0.487	935.398	485.146
1	1	1	3	0.512	0	6	0.063	1	0	0	0.497	933.097	485.371
1	1	1	3	0.522	0	6	0.063	1	0	0	0.507	934.366	485.473
1	1	1	3	0.532	0	6	0.063	1	0	0	0.517	934.421	483.798
1	1	1	3	0.542	0	6	0.063	1	0	0	0.527	932.646	482.032
1	1	1	3	0.552	0	6	0.063	1	0	0	0.537	930.395	481.291
1	1	1	3	0.562	0	6	0.063	1	0	0	0.547	930.538	480.565
1	1	1	3	0.572	0	6	0.063	1	0	0	0.557	928.501	479.552
1	1	1	3	0.582	0	6	0.063	1	0	0	0.567	924.929	478.485
1	1	1	3	0.604	1	6	0.063	1	0	0	0.022	927.054	474.017
1	1	1	3	0.612	1	6	0.063	1	0	0	0.030	927.992	473.712
1	1	1	3	0.623	1	6	0.063	1	0	0	0.041	926.966	473.431
1	1	1	3	0.632	1	6	0.063	1	0	0	0.050	925.645	469.719
1	1	1	3	0.642	1	6	0.063	1	0	0	0.060	924.627	471.661
1	1	1	3	0.652	1	6	0.063	1	0	0	0.070	927.388	469.247
1	1	1	3	0.662	1	6	0.063	1	0	0	0.080	925.206	471.267
1	1	1	3	0.672	1	6	0.063	1	0	0	0.090	926.390	475.093
1	1	1	3	0.682	1	6	0.063	1	0	0	0.100	925.177	476.719
1	1	1	3	0.692	1	6	0.063	1	0	0	0.110	926.336	478.974
1	1	1	3	0.702	1	6	0.063	1	0	0	0.120	931.156	479.834
1	1	1	3	0.712	1	6	0.063	1	0	0	0.130	925.348	483.383
1	1	1	3	0.722	1	6	0.063	1	0	0	0.140	923.384	482.855
1	1	1	3	0.732	1	6	0.063	1	0	0	0.150	929.566	482.379
1	1	1	3	0.742	1	6	0.063	1	0	0	0.160	921.193	482.846
1	1	1	3	0.752	1	6	0.063	1	0	0	0.170	931.920	479.668
1	1	1	3	0.762	1	6	0.063	1	0	0	0.180	932.153	479.914
1	1	1	3	0.772	1	6	0.063	1	0	0	0.190	933.268	478.176
1	1	1	3	0.782	1	6	0.063	1	0	0	0.200	928.108	475.416
1	1	1	3	0.792	1	6	0.063	1	0	0	0.210	933.531	472.522
1	1	1	3	0.802	1	6	0.063	1	0	0	0.220	931.443	470.625
1	1	1	3	0.812	1	6	0.063	1	0	0	0.230	933.599	470.978
1	1	1	3	0.822	1	6	0.063	1	0	0	0.240	934.514	468.916
1	1	1	3	0.832	1	6	0.063	1	0	0	0.250	933.815	469.701
1	1	1	3	0.842	1	6	0.063	1	0	0	0.260	935.953	466.557
1	1	1	3	0.852	1	6	0.063	1	0	0	0.270	933.788	468.576
1	1	1	3	0.862	1	6	0.063	1	0	0	0.280	933.278	466.786
1	1	1	3	0.872	1	6	0.063	1	0	0	0.290	934.647	461.146
1	1	1	3	0.882	1	6	0.063	1	0	0	0.300	934.694	453.540
1	1	1	3	0.892	0	0	0.000	1	0	0	0.310	934.836	450.879
1	1	1	3	0.902	0	0	0.000	1	0	0	0.320	935.272	446.599
1	1	1	3	0.912	0	0	0.000	1	0	0	0.330	935.565	447.158
1	1	1	3	0.923	0	0	0.000	1	0	0	0.340	937.924	446.319
1	1	1	3	0.932	0	0	0.000	1	0	0	0.350	940.587	444.525
1	1	1	3	0.942	0	0	0.000	1	0	0	0.360	938.583	445.761
1	1	1	3	0.953	0	0	0.000	1	0	0	0.370	942.124	440.721
1	1	1	3	0.963	0	0	0.000	1	0	0	0.380	942.329	444.939
1	1	1	3	0.973	0	0	0.000	1	0	0	0.390	944.498	445.715
1	1	1	3	0.983	0	0	0.000	1	0	0	0.400	941.809	451.271
1	1	1	3	0.993	0	0	0.000	1	0	0	0.410	943.166	451.157
1	1	1	3	1.003	0	0	0.000	1	0	0	0.420	943.048	455.459
1	1	1	3	1.013	0	0	0.000	1	0	0	0.430	943.479	454.968
1	1	1	3	1.023	0	0	0.000	1	0	0	0.440	941.531	456.284
1	1	1	3	1.033	1	6	0.063	1	0	0	0.450	940.355	457.536
1	1	1	3	1.043	1	6	0.063	1	0	0	0.460	940.947	457.717
1	1	1	3	1.053	1	6	0.063	1	0	0	0.470	938.061	462.001
1	1	1	3	1.063	1	6	0.063	1	0	0	0.480	938.575	462.624
1	1	1	3	1.073	1	6	0.063	1	0	0	0.490	937.366	462.630
1	1	1	3	1.083	1	6	0.063	1	0	0	0.500	936.614	462.149
1	1	1	3	1.093	1	6	0.063	1	0	0	0.510	934.498	461.963
1	1	1	3	1.103	1	6	0.063	1	0	0	0.520	935.460	462.564
1	1	1	3	1.123	0	6	0.063	1	0	0	0.018	933.762	464.278
1	1	1	3	1.133	0	6	0.063	1	0	0	0.028	931.347	469.156
1	1	1	3	1.143	0	6	0.063	1	0	0	0.038	928.218	467.927
1	1	1	3	1.153	0	6	0.063	1	0	0	0.048	932.911	464.771
1	1	1	3	1.163	0	10	0.063	1	0	0	0.058	1024.004	473.182
1	1	1	3	1.173	0	10	0.063	1	0	0	0.068	1015.472	477.184
1	1	1	3	1.183	0	10	0.063	1	0	0	0.078	1014.442	478.272
1	1	1	3	1.193	0	10	0.063	1	0	0	0.088	1015.477	481.558
1	1	1	3	1.203	0	10	0.063	1	0	0	0.099	1019.336	486.099
1	1	1	3	1.213	0	10	0.063	1	0	0	0.108	1021.102	486.134
1	1	1	3	1.223	0	10	0.063	1	0	0	0.118	1020.064	483.965
1	1	1	3	1.233	0	10	0.063	1	0	0	0.128	1017.523	483.527
1	1	1	3	1.243	0	10	0.063	1	0	0	0.138	1020.410	483.156
1	1	1	3	1.253	0	10	0.063	1	0	0	0.148	1020.481	481.808
1	1	1	3	1.263	0	10	0.063	1	0	0	0.158	1019.208	483.238
1	1	1	3	1.273	0	10	0.063	1	0	0	0.168	1017.167	479.149
1	1	1	3	1.283	0	10	0.063	1	0	0	0.178	1020.705	476.859
1	1	1	3	1.293	0	10	0.063	1	0	0	0.188	1018.643	472.803
1	1	1	3	1.303	0	10	0.063	1	0	0	0.198	1017.724	473.329
1	1	1	3	1.313	0	10	0.063	1	0	0	0.208	1017.636	470.995
1	1	1	3	1.323	0	10	0.063	1	0	0	0.218	1019.044	469.734
1	1	1	3	1.343	1	10	0.063	1	0	0	0.020	1017.040	470.130
1	1	1	3	1.353	1	10	0.063	1	0	0	0.030	1017.590	470.671
1	1	1	3	1.363	1	10	0.063	1	0	0	0.040	1018.061	472.788
1	1	1	3	1.373	1	10	0.063	1	0	0	0.050	1019.524	476.877
1	1	1	3	1.383	1	10	0.063	1	0	0	0.060	1020.513	477.305
1	1	1	3	1.393	1	10	0.063	1	0	0	0.070	1023.121	476.780
1	1	1	3	1.403	1	10	0.063	1	0	0	0.080	1021.124	479.412
1	1	1	3	1.413	1	10	0.063	1	0	0	0.090	1019.482	483.131
1	1	1	3	1.423	1	10	0.063	1	0	0	0.100	1021.420	484.157
1	1	1	3	1.433	1	10	0.063	1	0	0	0.110	1023.299	486.159
1	1	1	3	1.443	1	10	0.063	1	0	0	0.120	1022.067	487.414
1	1	1	3	1.453	1	10	0.063	1	0	0	0.130	1019.496	487.189
1	1	1	3	1.463	1	10	0.063	1	0	0	0.140	1020.248	486.408
1	1	1	3	1.473	1	10	0.063	1	0	0	0.150	1018.845	487.845
1	1	1	3	1.483	1	10	0.063	1	0	0	0.160	1020.201	487.817
1	1	1	3	1.493	1	10	0.063	1	0	0	0.170	1021.305	483.894
1	1	1	3	1.503	1	10	0.063	1	0	0	0.180	1021.463	478.860
1	1	1	3	1.513	1	10	0.063	1	0	0	0.190	1023.331	474.271
1	1	1	3	1.523	1	10	0.063	1	0	0	0.200	1022.919	470.857
1	1	1	3	1.533	1	10	0.063	1	0	0	0.210	1023.906	472.538
1	1	1	3	1.543	1	10	0.063	1	0	0	0.220	1024.976	471.807
1	1	1	3	1.553	1	10	0.063	1	0	0	0.230	1025.326	471.552
1	1	1	3	1.563	1	10	0.063	1	0	0	0.240	1025.475	469.891
1	1	1	3	1.573	1	10	0.063	1	0	0	0.250	1023.915	467.895
1	1	1	3	1.583	1	10	0.063	1	0	0	0.260	1024.164	469.171
1	1	1	3	1.593	1	10	0.063	1	0	0	0.270	1025.758	471.906
1	1	1	3	1.613	1	10	0.063	1	0	0	0.290	1033.157	475.366
1	1	1	3	1.623	1	10	0.063	1	0	0	0.300	1031.678	475.779
1	1	1	3	1.633	1	10	0.063	1	0	0	0.310	1032.313	475.557
1	1	1	3	1.643	1	10	0.063	1	0	0	0.320	1031.891	474.428
1	1	1	3	1.653	1	10	0.063	1	0	0	0.330	1032.915	478.213
1	1	1	3	1.663	1	10	0.063	1	0	0	0.340	1035.435	479.236
1	1	1	3	1.673	1	10	0.063	1	0	0	0.350	1038.042	479.497
1	1	1	3	1.683	1	10	0.063	1	0	0	0.360	1038.871	476.694
1	1	1	3	1.693	1	10	0.063	1	0	0	0.370	1039.787	478.388
1	1	1	3	1.703	1	10	0.063	1	0	0	0.380	1043.257	475.816
1	1	1	3	1.713	1	10	0.063	1	0	0	0.390	1040.914	479.309
1	1	1	3	1.723	1	10	0.063	1	0	0	0.400	1042.972	481.468
1	1	1	3	1.733	1	10	0.063	1	1	0	0.410	1043.882	483.699
1	1	1	3	1.743	1	10	0.063	1	1	0	0.420	1043.634	481.743
1	1	1	3	1.753	1	10	0.063	1	1	0	0.430	1042.169	481.616
1	1	1	3	1.763	1	10	0.063	1	1	0	0.440	1044.542	484.359
1	1	1	3	1.773	1	10	0.063	1	1	0	0.450	1044.942	485.918
1	1	1	3	1.783	1	10	0.063	1	1	0	0.460	1045.573	487.229
1	1	1	3	1.793	1	10	0.063	1	1	0	0.470	1044.515	488.128
1	1	1	3	1.803	1	10	0.063	1	1	0	0.480	1044.564	488.807
1	1	1	3	1.813	1	10	0.063	1	1	0	0.490	1043.074	491.661
1	1	1	3	1.823	1	10	0.063	1	1	0	0.500	1040.211	491.931
1	1	1	3	1.833	1	10	0.063	1	1	0	0.510	1043.354	494.214
1	1	1	3	1.843	1	10	0.063	1	1	0	0.520	1044.104	495.316
1	1	1	3	1.853	1	10	0.063	1	1	0	0.530	1041.209	495.709
1	1	1	3	1.863	1	10	0.063	1	1	0	0.540	1039.137	496.769
1	1	1	3	1.873	1	10	0.063	1	1	0	0.550	1041.649	497.087
1	1	1	3	1.883	1	14	0.063	1	1	0	0.560	1105.755	498.260
1	1	1	3	1.903	0	14	0.063	1	1	0	0.019	1105.723	496.744
1	1	1	3	1.913	0	14	0.063	1	1	0	0.029	1108.807	493.426
1	1	1	3	1.923	0	14	0.063	1	1	0	0.039	1117.898	493.117
1	1	1	3	1.933	0	14	0.063	1	1	0	0.049	1116.830	492.424
1	1	1	3	1.943	0	14	0.063	1	1	0	0.059	1118.219	491.137
1	1	1	3	1.953	0	14	0.063	1	1	0	0.069	1117.309	490.962
1	1	1	3	1.963	0	14	0.063	1	1	0	0.079	1118.218	489.919
1	1	1	3	1.973	0	14	0.063	1	1	0	0.089	1119.014	488.892
1	1	1	3	1.983	0	14	0.063	1	1	0	0.099	1119.895	488.941
1	1	1	3	1.993	0	14	0.063	1	1	0	0.109	1121.004	488.616
1	1	1	3	2.003	0	14	0.063	1	1	0	0.119	1123.672	489.167
1	1	1	3	2.013	0	14	0.063	1	1	0	0.129	1124.701	490.118
1	1	1	3	2.023	0	14	0.063	1	1	0	0.139	1125.261	490.787
1	1	1	3	2.033	0	14	0.063	1	1	0	0.149	1126.703	491.300
1	1	1	3	2.043	0	14	0.063	1	1	0	0.159	1127.087	490.679
1	1	1	3	2.053	0	14	0.063	1	1	0	0.169	1128.459	490.018
1	1	1	3	2.063	0	14	0.063	1	1	0	0.179	1128.556	488.267
1	1	1	3	2.073	0	14	0.063	1	1	0	0.189	1126.136	487.423
1	1	1	3	2.083	0	14	0.063	1	1	0	0.199	1128.507	487.967
1	1	1	3	2.093	0	14	0.063	1	1	0	0.209	1126.150	485.032
1	1	1	3	2.103	0	14	0.063	1	1	0	0.219	1124.904	483.475
1	1	1	3	2.123	1	14	0.063	1	1	0	0.020	1123.275	480.170
1	1	1	3	2.133	1	14	0.063	1	1	0	0.030	1123.388	480.292
1	1	1	3	2.143	1	14	0.063	1	1	0	0.040	1121.054	480.497
1	1	1	3	2.153	1	14	0.063	1	1	0	0.050	1120.995	483.243
1	1	1	3	2.163	1	14	0.063	1	1	0	0.060	1117.850	482.557
1	1	1	3	2.173	1	14	0.063	1	1	0	0.070	1115.990	478.921
1	1	1	3	2.183	1	14	0.063	1	1	0	0.080	1115.977	479.254
1	1	1	3	2.193	1	14	0.063	1	1	0	0.090	1115.996	481.156
1	1	1	3	2.203	1	14	0.063	1	1	0	0.100	1116.271	481.000
1	1	1	3	2.213	1	14	0.063	1	1	0	0.110	1114.123	484.721
1	1	1	3	2.223	1	14	0.063	1	1	0	0.120	1114.767	483.928
1	1	1	3	2.233	1	14	0.063	1	1	0	0.130	1114.347	487.472
1	1	1	3	2.243	1	14	0.063	1	1	0	0.140	1112.326	486.883
1	1	1	3	2.253	1	14	0.063	1	1	0	0.150	1110.663	488.256
1	1	1	3	2.263	1	14	0.063	1	1	0	0.160	1113.930	490.555
1	1	1	3	2.273	1	14	0.063	1	1	0	0.170	1111.786	492.887
1	1	1	3	2.283	1	14	0.063	1	1	0	0.180	1112.612	494.149
1	1	1	3	2.293	1	14	0.063	1	1	0	0.190	1112.548	494.088
1	1	1	3	2.303	1	14	0.063	1	1	0	0.200	1110.637	491.598
1	1	1	3	2.313	1	14	0.063	1	1	0	0.210	1113.576	486.502
1	1	1	3	2.324	1	14	0.063	1	1	0	0.220	1116.906	486.747
1	1	1	3	2.333	1	14	0.063	1	1	0	0.230	1118.618	485.281
1	1	1	3	2.343	1	14	0.063	1	1	0	0.240	1120.852	481.889
1	1	1	3	2.353	1	14	0.063	1	1	0	0.250	1117.650	476.983
1	1	1	3	2.363	1	14	0.063	1	1	0	0.260	1119.262	474.905
1	1	1	3	2.373	1	14	0.063	1	1	0	0.270	1120.569	472.844
1	1	1	3	2.383	1	14	0.063	1	1	0	0.280	1121.218	472.130
1	1	1	3	2.393	1	14	0.063	1	1	0	0.290	1120.980	471.056
1	1	1	3	2.403	1	14	0.063	1	1	0	0.300	1121.504	467.426
1	1	1	3	2.413	1	14	0.063	1	1	0	0.310	1121.055	466.080
1	1	1	3	2.423	1	14	0.063	1	1	0	0.320	1118.689	464.539
1	1	1	3	2.433	1	14	0.063	1	1	0	0.330	1118.336	462.235
1	1	1	3	2.443	1	14	0.063	1	1	0	0.340	1117.833	459.794
1	1	1	3	2.454	1	14	0.063	1	1	0	0.350	1117.308	456.268
1	1	1	3	2.464	1	14	0.063	1	1	0	0.360	1115.711	453.072
1	1	1	3	2.474	1	14	0.063	1	1	0	0.370	1112.900	452.883
1	1	1	3	2.484	1	14	0.063	1	1	0	0.380	1114.773	452.562
1	1	1	3	2.494	1	14	0.063	1	1	0	0.390	1113.983	452.422
1	1	1	3	2.504	1	14	0.063	1	1	0	0.400	1112.021	451.957
1	1	1	3	2.514	1	14	0.063	1	1	0	0.410	1111.118	452.139
1	1	1	3	2.524	1	14	0.063	1	1	0	0.420	1111.273	452.669
1	1	1	3	2.534	1	14	0.063	1	1	0	0.430	1112.845	453.892
1	1	1	3	2.544	1	14	0.063	1	1	0	0.440	1111.919	454.481
1	1	1	3	2.554	1	14	0.063	1	1	0	0.450	1113.265	453.421
1	1	1	3	2.564	1	14	0.063	1	1	0	0.460	1112.878	456.597
1	1	1	3	2.574	1	14	0.063	1	1	0	0.470	1111.826	456.132
1	1	1	3	2.584	1	14	0.063	1	1	0	0.480	1112.120	456.544
1	1	1	3	2.594	1	14	0.063	1	1	0	0.490	1113.421	457.506
1	1	1	3	2.604	1	14	0.063	1	1	0	0.500	1113.069	457.049
1	1	1	3	2.614	1	14	0.063	1	1	0	0.510	1111.315	457.067
1	1	1	3	2.624	1	14	0.063	1	1	0	0.520	1110.321	459.544
1	1	1	3	2.634	1	14	0.063	1	1	0	0.530	1108.996	460.029
1	1	1	3	2.644	1	14	0.063	1	1	0	0.540	1108.384	460.101
1	1	1	3	2.654	1	14	0.063	1	1	0	0.550	1109.017	459.267
1	1	1	3	2.664	1	14	0.063	1	1	0	0.560	1105.130	458.281
1	1	1	3	2.674	1	14	0.063	1	1	0	0.570	1106.392	457.871
1	1	1	3	2.684	1	14	0.063	1	1	0	0.580	1107.394	457.092
1	1	1	3	2.694	1	14	0.063	1	1	0	0.590	1106.192	454.508
1	1	1	3	2.704	1	14	0.063	1	1	0	0.600	1105.156	452.951
1	1	1	3	2.714	1	14	0.063	1	1	0	0.610	1106.747	451.737
1	1	1	3	2.724	1	14	0.063	1	1	0	0.620	1108.622	449.600
1	1	1	3	2.734	1	14	0.063	1	1	0	0.630	1108.839	449.743
1	1	1	3	2.744	1	14	0.063	1	1	0	0.640	1110.145	448.488
1	1	1	3	2.754	0	0	0.000	1	1	0	0.650	1110.990	446.901
1	1	1	3	2.774	0	0	0.000	1	1	0	0.019	1110.992	445.298
1	1	1	3	2.784	0	0	0.000	1	1	0	0.029	1112.639	446.405
1	1	1	3	2.794	0	0	0.000	1	1	0	0.039	1112.227	447.304
1	1	1	3	2.804	0	0	0.000	1	1	0	0.049	1110.479	446.187
1	1	1	3	2.814	0	13	0.063	1	1	0	0.059	1108.525	442.071
1	1	1	3	2.824	0	13	0.063	1	1	0	0.069	1101.580	425.459
1	1	1	3	2.834	0	13	0.063	1	1	0	0.079	1100.959	425.289
1	1	1	3	2.844	0	13	0.063	1	1	0	0.089	1099.993	431.377
1	1	1	3	2.854	0	13	0.063	1	1	0	0.100	1103.046	428.676
1	1	1	3	2.864	0	13	0.063	1	1	0	0.109	1094.399	418.583
1	1	1	3	2.874	0	13	0.063	1	1	0	0.119	1095.619	418.071
1	1	1	3	2.884	0	13	0.063	1	1	0	0.129	1096.132	409.172
1	1	1	3	2.894	0	13	0.063	1	1	0	0.139	1096.892	409.748
1	1	1	3	2.904	0	13	0.063	1	1	0	0.150	1096.653	407.296
1	1	1	3	2.914	0	13	0.063	1	1	0	0.159	1096.736	405.813
1	1	1	3	2.924	0	13	0.063	1	1	0	0.169	1096.866	407.736
1	1	1	3	2.934	0	13	0.063	1	1	0	0.179	1097.116	406.967
1	1	1	3	2.944	0	13	0.063	1	1	0	0.189	1094.491	405.947
1	1	1	3	2.954	0	13	0.063	1	1	0	0.199	1091.830	405.945
1	1	1	3	2.964	0	13	0.063	1	1	0	0.209	1094.377	407.339
1	1	1	3	2.974	0	13	0.063	1	1	0	0.219	1093.555	409.185
1	1	1	3	2.994	1	13	0.063	1	1	0	0.020	1093.597	414.775
1	1	1	3	3.004	1	13	0.063	1	1	0	0.030	1093.827	416.272
1	1	1	3	3.014	1	13	0.063	1	1	0	0.040	1092.811	419.275
1	1	1	3	3.024	1	13	0.063	1	1	0	0.050	1092.491	419.904
1	1	1	3	3.034	1	13	0.063	1	1	0	0.060	1094.331	420.757
1	1	1	3	3.044	1	13	0.063	1	1	0	0.070	1094.451	415.879
1	1	1	3	3.054	1	13	0.063	1	1	0	0.080	1092.098	387.955
1	1	1	3	3.064	1	13	0.063	1	1	0	0.090	1090.439	398.755
1	1	1	3	3.074	1	13	0.063	1	1	0	0.100	1090.988	404.211
1	1	1	3	3.084	1	13	0.063	1	1	0	0.110	1090.457	401.785
1	1	1	3	3.094	1	13	0.063	1	1	0	0.120	1087.376	387.237
1	1	1	3	3.104	1	13	0.063	1	1	0	0.130	1087.637	384.413
1	1	1	3	3.114	1	13	0.063	1	1	0	0.140	1082.174	384.131
1	1	1	3	3.124	1	13	0.063	1	1	0	0.150	1082.646	382.038
1	1	1	3	3.134	1	13	0.063	1	1	0	0.160	1081.564	381.138
1	1	1	3	3.144	1	13	0.063	1	1	0	0.170	1080.272	383.015
1	1	1	3	3.154	1	13	0.063	1	1	0	0.180	1079.219	382.061
1	1	1	3	3.164	1	13	0.063	1	1	0	0.190	1079.402	382.171
1	1	1	3	3.174	1	13	0.063	1	1	0	0.200	1079.662	381.661
1	1	1	3	3.184	1	13	0.063	1	1	0	0.210	1083.928	382.556
1	1	1	3	3.194	1	13	0.063	1	1	0	0.220	1083.187	384.137
1	1	1	3	3.204	1	13	0.063	1	1	0	0.230	1086.030	385.062
1	1	1	3	3.214	1	9	0.063	1	1	0	0.240	976.545	377.703
1	1	1	3	3.224	1	9	0.063	1	1	0	0.250	983.912	377.962
1	1	1	3	3.234	1	9	0.063	1	1	0	0.260	993.913	380.082
1	1	1	3	3.244	1	9	0.063	1	1	0	0.270	991.447	381.299
1	1	1	3	3.254	1	9	0.063	1	1	0	0.280	988.999	380.396
1	1	1	3	3.264	1	9	0.063	1	1	0	0.290	986.008	379.355
1	1	1	3	3.274	1	9	0.063	1	1	0	0.300	991.047	378.223
1	1	1	3	3.284	1	9	0.063	1	1	0	0.310	992.839	377.772
1	1	1	3	3.294	1	9	0.063	1	1	0	0.320	995.120	376.162
1	1	1	3	3.304	1	9	0.063	1	1	0	0.330	994.865	376.948
1	1	1	3	3.314	1	9	0.063	1	1	0	0.340	998.173	379.535
1	1	1	3	3.324	1	9	0.063	1	1	0	0.350	999.864	379.515
1	1	1	3	3.334	1	9	0.063	1	1	0	0.360	1001.214	379.177
1	1	1	3	3.344	1	9	0.063	1	1	0	0.370	1001.484	379.422
1	1	1	3	3.354	1	9	0.063	1	1	0	0.380	1002.150	379.968
1	1	1	3	3.364	1	9	0.063	1	1	0	0.390	1002.424	380.375
1	1	1	3	3.374	1	9	0.063	1	1	0	0.400	1002.763	382.194
1	1	1	3	3.384	1	9	0.063	1	1	0	0.410	999.302	384.232
1	1	1	3	3.394	1	9	0.063	1	1	0	0.420	994.139	387.727
1	1	1	3	3.404	1	9	0.063	1	1	0	0.430	984.598	388.585
1	1	1	3	3.414	1	9	0.063	1	1	0	0.440	989.569	389.415
1	1	1	3	3.424	1	9	0.063	1	1	0	0.450	993.740	389.386
1	1	1	3	3.434	1	9	0.063	1	1	0	0.460	992.029	386.604
1	1	1	3	3.444	1	9	0.063	1	1	0	0.470	988.013	383.339
1	1	1	3	3.454	1	9	0.063	1	1	0	0.480	990.734	374.583
1	1	1	3	3.464	1	9	0.063	1	1	0	0.490	988.889	363.647
1	1	1	3	3.474	1	9	0.063	1	1	0	0.500	990.330	368.707
1	1	1	3	3.484	1	9	0.063	1	1	0	0.510	992.178	366.102
1	1	1	3	3.494	1	9	0.063	1	1	0	0.520	997.034	361.591
1	1	1	3	3.514	0	9	0.063	1	1	0	0.019	996.476	357.457
1	1	1	3	3.524	0	9	0.063	1	1	0	0.029	997.512	355.278
1	1	1	3	3.534	0	0	0.000	1	1	0	0.039	1003.413	352.944
1	1	1	3	3.544	0	0	0.000	1	1	0	0.049	1000.399	352.781
1	1	1	3	3.554	0	0	0.000	1	1	0	0.059	1002.965	351.692
1	1	1	3	3.564	0	0	0.000	1	1	0	0.069	1000.640	351.550
1	1	1	3	3.574	0	0	0.000	1	1	0	0.079	1000.559	352.314
1	1	1	3	3.584	0	0	0.000	1	1	0	0.089	992.352	352.255
1	1	1	3	3.594	0	0	0.000	1	1	0	0.099	996.067	351.040
1	1	1	3	3.604	0	0	0.000	1	1	0	0.109	997.503	352.441
1	1	1	3	3.614	0	9	0.063	1	1	0	0.119	996.269	354.985
1	1	1	3	3.624	0	0	0.000	1	1	0	0.129	990.347	355.993
1	1	1	3	3.634	0	9	0.063	1	1	0	0.139	990.671	357.347
1	1	1	3	3.644	0	9	0.063	1	1	0	0.149	987.356	357.777
1	1	1	3	3.654	0	0	0.000	1	1	0	0.159	986.226	357.438
1	1	1	3	3.664	0	0	0.000	1	1	0	0.169	986.423	356.387
1	1	1	3	3.674	0	9	0.063	1	1	0	0.179	987.384	358.122
1	1	1	3	3.684	0	9	0.063	1	1	0	0.189	988.065	359.132
1	1	1	3	3.694	0	9	0.063	1	1	0	0.199	986.407	359.654
1	1	1	3	3.704	0	9	0.063	1	1	0	0.209	987.023	359.726
1	1	1	3	3.714	0	9	0.063	1	1	0	0.219	990.439	357.365
1	1	1	3	3.724	0	9	0.063	1	1	0	0.229	988.290	358.952
